antecedente,consecuente,tamano_antecedente,tamano_consecuente,soporte,confianza,lift,soporte_antecedente,soporte_consecuente,leverage,consecuente_relevante
no_requiere_laboratorio + semestre_2,area_ciencias_basicas_y_complementarias,2,1,0.09904622157006603,1.0,1.6007046388725779,0.09904622157006603,0.6247248716067498,0.03716958351657283,False
curso_base + semestre_1,area_ciencias_basicas_y_complementarias,2,1,0.09574468085106383,1.0,1.6007046388725779,0.09574468085106383,0.6247248716067498,0.03593059739935374,False
no_abierto_siguiente + semestre_2,area_ciencias_basicas_y_complementarias,2,1,0.09207630227439471,1.0,1.6007046388725779,0.09207630227439471,0.6247248716067498,0.03455394615799919,False
ocupacion_media + semestre_1,area_ciencias_basicas_y_complementarias,2,1,0.09024211298606016,1.0,1.6007046388725779,0.09024211298606016,0.6247248716067498,0.033865620537321915,False
abierto_siguiente + semestre_1,area_ciencias_basicas_y_complementarias,2,1,0.0851063829787234,1.0,1.6007046388725779,0.0851063829787234,0.6247248716067498,0.031938308799425545,False
bloqueo_medio + semestre_2,area_ciencias_basicas_y_complementarias,2,1,0.08143800440205429,1.0,1.6007046388725779,0.08143800440205429,0.6247248716067498,0.030561657558070998,False
semestre_1 + zona_media,area_ciencias_basicas_y_complementarias,2,1,0.08107116654438738,1.0,1.6007046388725779,0.08107116654438738,0.6247248716067498,0.030423992433935544,False
periodo_s1 + semestre_1,area_ciencias_basicas_y_complementarias,2,1,0.07593543653705062,1.0,1.6007046388725779,0.07593543653705062,0.6247248716067498,0.028496680696039174,False
curso_no_base + semestre_2,area_ciencias_basicas_y_complementarias,2,1,0.07300073367571533,1.0,1.6007046388725779,0.07300073367571533,0.6247248716067498,0.027395359702955528,False
semestre_2 + zona_media,area_ciencias_basicas_y_complementarias,2,1,0.0719002201027146,1.0,1.6007046388725779,0.0719002201027146,0.6247248716067498,0.026982364330549166,False
periodo_s2 + semestre_2,area_ciencias_basicas_y_complementarias,2,1,0.06896551724137931,1.0,1.6007046388725779,0.06896551724137931,0.6247248716067498,0.025881043337465527,False
abierto_siguiente + requiere_laboratorio,area_ciencias_basicas_y_complementarias,2,1,0.06823184152604549,1.0,1.6007046388725779,0.06823184152604549,0.6247248716067498,0.02560571308919462,False
curso_base + semestre_2,area_ciencias_basicas_y_complementarias,2,1,0.06493030080704329,1.0,1.6007046388725779,0.06493030080704329,0.6247248716067498,0.024366726971975526,False
no_abierto_siguiente + semestre_1,area_ciencias_basicas_y_complementarias,2,1,0.06456346294937637,1.0,1.6007046388725779,0.06456346294937637,0.6247248716067498,0.024229061847840065,False
ocupacion_baja + semestre_1,area_ciencias_basicas_y_complementarias,2,1,0.05942773294203962,1.0,1.6007046388725779,0.05942773294203962,0.6247248716067498,0.022301750109943702,False
periodo_s1 + semestre_2,area_ciencias_basicas_y_complementarias,2,1,0.055025678650036686,1.0,1.6007046388725779,0.055025678650036686,0.6247248716067498,0.02064976862031824,False
curso_no_base + semestre_1,area_ciencias_basicas_y_complementarias,2,1,0.05392516507703595,1.0,1.6007046388725779,0.05392516507703595,0.6247248716067498,0.020236773247911878,False
bloqueo_alto + semestre_2,area_ciencias_basicas_y_complementarias,2,1,0.05319148936170213,1.0,1.6007046388725779,0.05319148936170213,0.6247248716067498,0.019961442999640963,False
curso_no_obligatorio + ocupacion_media,area_ciencias_basicas_y_complementarias,2,1,0.05319148936170213,1.0,1.6007046388725779,0.05319148936170213,0.6247248716067498,0.019961442999640963,False
semestre_1 + sin_riesgo_retraso,abierto_siguiente,2,1,0.0851063829787234,0.627027027027027,1.598948246656385,0.13573000733675716,0.3921496698459281,0.03187990541342869,False
curso_no_base + semestre_2,bloqueo_medio,2,1,0.06969919295671313,0.9547738693467337,1.5938233728347801,0.07300073367571533,0.599046221570066,0.02596837927643319,False
no_requiere_laboratorio + ocupacion_baja,curso_no_base,2,1,0.1368305209097579,0.6055194805194805,1.5932877450734593,0.22597212032281733,0.38004402054292,0.0509511677716659,False
ocupacion_media + semestre_1,bloqueo_medio,2,1,0.08547322083639032,0.9471544715447154,1.5811041576429237,0.09024211298606016,0.599046221570066,0.03141402402559199,False
no_requiere_laboratorio + semestre_3,abierto_siguiente,2,1,0.06933235509904623,0.6176470588235294,1.5750288890111706,0.11225238444607484,0.3921496698459281,0.025312619599099785,False
semestre_3 + sin_riesgo_retraso,abierto_siguiente,2,1,0.10344827586206896,0.6130434782608696,1.5632895432545655,0.16874541452677916,0.3921496698459281,0.037274817267378246,False
abierto_siguiente + curso_no_base,area_ciencias_basicas_y_complementarias,2,1,0.05979457079970653,0.9702380952380952,1.553064619858513,0.061628760088041086,0.6247248716067498,0.021293551566421876,False
curso_base + semestre_4,abierto_siguiente,2,1,0.09060895084372707,0.6068796068796068,1.5475713829315325,0.14930300807043287,0.3921496698459281,0.03205982552190288,False
curso_obligatorio + semestre_4,abierto_siguiente,2,1,0.09060895084372707,0.6068796068796068,1.5475713829315325,0.14930300807043287,0.3921496698459281,0.03205982552190288,False
area_ciencias_basicas_y_complementarias + periodo_s2,abierto_siguiente,2,1,0.13793103448275862,0.605475040257649,1.5439896723501882,0.22780630961115186,0.3921496698459281,0.048596865379926135,False
curso_base + no_requiere_laboratorio,abierto_siguiente,2,1,0.2964049889948643,0.6038863976083707,1.5399385592894468,0.49082905355832723,0.3921496698459281,0.1039265376911769,False
area_desarrollo_de_software + periodo_s1,curso_base,2,1,0.061261922230374175,0.9542857142857143,1.539279797125951,0.06419662509170947,0.6199559794570799,0.02146284064380448,False
area_ciencias_basicas_y_complementarias + no_requiere_laboratorio,abierto_siguiente,2,1,0.2949376375641966,0.6017964071856287,1.5346089859569914,0.4900953778429934,0.3921496698459281,0.10274689695005138,False
curso_base + zona_alta,abierto_siguiente,2,1,0.08694057226705797,0.601522842639594,1.5339113835692546,0.144534115920763,0.3921496698459281,0.030261566427257656,False
ocupacion_media + semestre_1,curso_base,2,1,0.08547322083639032,0.9471544715447154,1.527776975994612,0.09024211298606016,0.6199559794570799,0.029527083291840922,False
abierto_siguiente + bloqueo_medio,area_ciencias_basicas_y_complementarias,2,1,0.2388114453411592,0.9503649635036496,1.52125360570226,0.2512839325018342,0.6247248716067498,0.08182812287211166,False
bloqueo_medio + periodo_v1,area_ciencias_basicas_y_complementarias,2,1,0.05612619222303742,0.9503105590062113,1.5211665201708349,0.059060895084372705,0.6247248716067498,0.019229382124472963,False
no_abierto_siguiente + semestre_3,curso_base,2,1,0.09684519442406456,0.9428571428571428,1.5208453085376163,0.10271460014673514,0.6199559794570799,0.03316666388555305,False
aprobo + curso_no_obligatorio,area_ciencias_basicas_y_complementarias,2,1,0.08033749082905356,0.9439655172413793,1.5110099823840282,0.0851063829787234,0.6247248716067498,0.027169416649755702,False
curso_obligatorio + semestre_7,ocupacion_media,2,1,0.0652971386647102,1.0,1.5094130675526025,0.0652971386647102,0.6625091709464417,0.0220371854627782,False
area_ciencias_de_la_computacion + periodo_s1,ocupacion_media,2,1,0.05722670579603815,1.0,1.5094130675526025,0.05722670579603815,0.6625091709464417,0.019313488383108986,False
bloqueo_alto + semestre_2,ocupacion_media,2,1,0.05319148936170213,1.0,1.5094130675526025,0.05319148936170213,0.6625091709464417,0.01795163984327438,False
bloqueo_medio + semestre_7,ocupacion_media,2,1,0.05099046221570066,1.0,1.5094130675526025,0.05099046221570066,0.6625091709464417,0.017208813367000954,False
abierto_siguiente + periodo_s2,area_ciencias_basicas_y_complementarias,2,1,0.13793103448275862,0.9423558897243107,1.5084334441505995,0.14636830520909758,0.6247248716067498,0.04649111380370756,False
curso_no_obligatorio + zona_media,area_ciencias_basicas_y_complementarias,2,1,0.06419662509170947,0.9408602150537635,1.5060393107672103,0.06823184152604549,0.6247248716067498,0.0215704966548586,False
curso_no_obligatorio,area_ciencias_basicas_y_complementarias,1,1,0.10931768158473955,0.9371069182389937,1.5000313911447427,0.11665443873807776,0.6247248716067498,0.03644075232173645,False
curso_no_obligatorio + no_requiere_laboratorio,area_ciencias_basicas_y_complementarias,2,1,0.10931768158473955,0.9371069182389937,1.5000313911447427,0.11665443873807776,0.6247248716067498,0.03644075232173645,False
ocupacion_baja + requiere_laboratorio,bloqueo_medio,2,1,0.05172413793103448,0.8980891719745223,1.4991984585441198,0.05759354365370506,0.599046221570066,0.01722294321845181,False
area_desarrollo_de_software + requiere_laboratorio,curso_base,2,1,0.06676449009537784,0.9285714285714285,1.4978021978021978,0.0719002201027146,0.6199559794570799,0.02218951871841978,False
curso_no_obligatorio + sin_riesgo_retraso,area_ciencias_basicas_y_complementarias,2,1,0.10418195157740279,0.9342105263157894,1.4953951231572764,0.11151870873074102,0.6247248716067498,0.03451344058384008,False
abierto_siguiente + zona_baja,area_ciencias_basicas_y_complementarias,2,1,0.07153338224504768,0.9330143540669856,1.4934804046897256,0.07666911225238444,0.6247248716067498,0.02363628093697332,False
curso_no_obligatorio + sin_recuperacion,area_ciencias_basicas_y_complementarias,2,1,0.09170946441672781,0.9328358208955225,1.493194625813972,0.0983125458547322,0.6247248716067498,0.03029117183029753,False
curso_no_obligatorio + no_abierto_siguiente,area_ciencias_basicas_y_complementarias,2,1,0.07446808510638298,0.9311926605504588,1.490564411427217,0.07997065297138664,0.6247248716067498,0.02450842919652551,False
abierto_siguiente + aprobo,area_ciencias_basicas_y_complementarias,2,1,0.25972120322817316,0.9303547963206309,1.4892232382677861,0.2791636096845194,0.6247248716067498,0.08532075301073494,False
abierto_siguiente + ocupacion_media,area_ciencias_basicas_y_complementarias,2,1,0.2776962582538518,0.9288343558282209,1.4867894621184559,0.29897285399853263,0.6247248716067498,0.09092048042571493,False
abierto_siguiente + sin_recuperacion,area_ciencias_basicas_y_complementarias,2,1,0.2938371239911959,0.9281575898030128,1.4857061596024737,0.3165810711665444,0.6247248716067498,0.09606105495354911,False
abierto_siguiente + zona_media,area_ciencias_basicas_y_complementarias,2,1,0.19809244314013205,0.9262435677530017,1.4826423756281166,0.21386647101980924,0.6247248716067498,0.06448473949129305,False
abierto_siguiente,area_ciencias_basicas_y_complementarias,1,1,0.3631694790902421,0.9260991580916745,1.4824112184133322,0.3921496698459281,0.6247248716067498,0.11818382694511534,False
abierto_siguiente + sin_riesgo_retraso,area_ciencias_basicas_y_complementarias,2,1,0.3631694790902421,0.9260991580916745,1.4824112184133322,0.3921496698459281,0.6247248716067498,0.11818382694511534,False
abierto_siguiente + curso_obligatorio,area_ciencias_basicas_y_complementarias,2,1,0.32831988261188555,0.9236326109391125,1.4784630049442282,0.35546588407923696,0.6247248716067498,0.10625150381990442,False
curso_no_base + curso_no_obligatorio,area_ciencias_basicas_y_complementarias,2,1,0.0880410858400587,0.923076923076923,1.4775735128054563,0.09537784299339692,0.6247248716067498,0.028456175121880055,False
no_abierto_siguiente + semestre_2,bloqueo_medio,2,1,0.08143800440205429,0.8844621513944223,1.4764505968776456,0.09207630227439471,0.599046221570066,0.026280043428434853,False
abierto_siguiente + no_requiere_laboratorio,curso_base,2,1,0.2964049889948643,0.9150622876557191,1.4760117136979234,0.32391782831988264,0.6199559794570799,0.09559019447520117,False
abierto_siguiente + zona_alta,area_ciencias_basicas_y_complementarias,2,1,0.09354365370506236,0.9205776173285198,1.4735728625000264,0.10161408657373441,0.6247248716067498,0.030062806516848964,False
abierto_siguiente + ocupacion_media,curso_base,2,1,0.27292736610418195,0.9128834355828221,1.472497186626493,0.29897285399853263,0.6199559794570799,0.08757735757244309,False
abierto_siguiente + curso_base,area_ciencias_basicas_y_complementarias,2,1,0.3033749082905356,0.9178690344062154,1.4692372212515226,0.330520909757887,0.6247248716067498,0.09689027537869349,False
abierto_siguiente + recuperacion,area_ciencias_basicas_y_complementarias,2,1,0.06933235509904623,0.9174757281553398,1.4686076541112485,0.07556859867938372,0.6247248716067498,0.02212277199156623,False
abierto_siguiente + ocupacion_baja,area_ciencias_basicas_y_complementarias,2,1,0.08547322083639032,0.9173228346456693,1.4683629167610655,0.09317681584739546,0.6247248716067498,0.02726334651940042,False
abierto_siguiente + periodo_s1,area_ciencias_basicas_y_complementarias,2,1,0.14526779163609685,0.9166666666666667,1.4673125856331963,0.15847395451210564,0.6247248716067498,0.04626517075050775,False
abierto_siguiente + periodo_v1,area_ciencias_basicas_y_complementarias,2,1,0.07997065297138664,0.9159663865546218,1.4661916440093359,0.08730741012472487,0.6247248716067498,0.025427542390900046,False
abierto_siguiente + perdio,area_ciencias_basicas_y_complementarias,2,1,0.10344827586206896,0.9155844155844155,1.4655802213054119,0.11298606016140866,0.6247248716067498,0.03286307393438043,False
abierto_siguiente + no_requiere_laboratorio,area_ciencias_basicas_y_complementarias,2,1,0.2949376375641966,0.9105322763306907,1.4574932385657444,0.32391782831988264,0.6247248716067498,0.09257811385592069,False
periodo_s1 + semestre_4,ocupacion_media,2,1,0.06419662509170947,0.9615384615384616,1.4513587188005792,0.06676449009537784,0.6625091709464417,0.019964538109958775,False
no_abierto_siguiente + semestre_3,periodo_s1,2,1,0.06786500366837858,0.6607142857142858,1.4478353238401471,0.10271460014673514,0.45634629493763756,0.02099157645541508,False
aprobo + periodo_v1,area_ciencias_basicas_y_complementarias,2,1,0.05099046221570066,0.9025974025974025,1.4447918493720018,0.05649303008070433,0.6247248716067498,0.01569786125185639,False
area_desarrollo_de_software + curso_obligatorio,curso_base,2,1,0.1078503301540719,0.8936170212765957,1.4414201183431954,0.1206896551724138,0.6199559794570799,0.03302805677132087,False
curso_base + periodo_v1,area_ciencias_basicas_y_complementarias,2,1,0.0652971386647102,0.8989898989898989,1.4390173016127212,0.07263389581804842,0.6247248716067498,0.01992093742548185,False
bloqueo_bajo + curso_no_obligatorio,area_ciencias_basicas_y_complementarias,2,1,0.06419662509170947,0.8974358974358976,1.436529804116416,0.07153338224504768,0.6247248716067498,0.019507942053075496,False
semestre_1 + zona_media,bloqueo_medio,2,1,0.06969919295671313,0.8597285067873303,1.4351622225978335,0.08107116654438738,0.599046221570066,0.02113381696002032,False
periodo_v1,area_ciencias_basicas_y_complementarias,1,1,0.0818048422597212,0.8955823293172691,1.4335627890304612,0.09134262655906089,0.6247248716067498,0.02474083161038859,False
periodo_v1 + sin_recuperacion,area_ciencias_basicas_y_complementarias,2,1,0.0818048422597212,0.8955823293172691,1.4335627890304612,0.09134262655906089,0.6247248716067498,0.02474083161038859,False
periodo_v1 + sin_riesgo_retraso,area_ciencias_basicas_y_complementarias,2,1,0.0818048422597212,0.8955823293172691,1.4335627890304612,0.09134262655906089,0.6247248716067498,0.02474083161038859,False
semestre_1 + sin_recuperacion,bloqueo_medio,2,1,0.10381511371973588,0.8549848942598187,1.427243614055276,0.12142333088774762,0.599046221570066,0.031076926140978775,False
abierto_siguiente + bloqueo_alto,area_ciencias_basicas_y_complementarias,2,1,0.11518708730741012,0.887005649717514,1.4198340582090097,0.12986060161408658,0.6247248716067498,0.03405993963727459,False
abierto_siguiente + curso_obligatorio,curso_base,2,1,0.31217901687454147,0.8782249742002065,1.4165924731773747,0.35546588407923696,0.6199559794570799,0.09180581654662129,False
curso_obligatorio + periodo_v1,area_ciencias_basicas_y_complementarias,2,1,0.07300073367571533,0.8844444444444444,1.415734325047302,0.08253851797505503,0.6247248716067498,0.02143686863113766,False
curso_no_obligatorio + ocupacion_baja,area_ciencias_basicas_y_complementarias,2,1,0.05612619222303742,0.8843930635838151,1.4156520794653433,0.06346294937637564,0.6247248716067498,0.01647930932209548,False
area_desarrollo_de_software + zona_media,curso_base,2,1,0.058694057226705794,0.8743169398907102,1.410288744462767,0.06713132795304476,0.6199559794570799,0.01707558905332148,False
periodo_s1 + semestre_3,curso_base,2,1,0.09684519442406456,0.8741721854304635,1.4100552529487833,0.1107850330154072,0.6199559794570799,0.028163350771812853,False
area_desarrollo_de_software + no_abierto_siguiente,curso_base,2,1,0.1012472487160675,0.8734177215189873,1.4088382892667217,0.11592076302274394,0.6199559794570799,0.029381478536890215,False
periodo_s2 + semestre_4,curso_base,2,1,0.06749816581071166,0.8720379146919431,1.4066126363610871,0.07740278796771827,0.6199559794570799,0.019511844583476205,False
area_ciencias_de_la_computacion + bloqueo_medio,ocupacion_media,2,1,0.0752017608217168,0.9318181818181819,1.4064985402194705,0.08070432868672046,0.6625091709464417,0.02173440293168849,False
no_requiere_laboratorio + periodo_v1,area_ciencias_basicas_y_complementarias,2,1,0.06823184152604549,0.8773584905660377,1.4043918058032991,0.07776962582538519,0.6247248716067498,0.01964722201737675,False
ocupacion_media + requiere_laboratorio,bloqueo_medio,2,1,0.12032281731474688,0.841025641025641,1.403941149685179,0.14306676449009537,0.599046221570066,0.03461921261470076,False
no_abierto_siguiente + semestre_4,ocupacion_media,2,1,0.08107116654438738,0.9285714285714286,1.4015978484417022,0.08730741012472487,0.6625091709464417,0.023229206645174937,False
periodo_s1 + semestre_7,ocupacion_media,2,1,0.05722670579603815,0.9285714285714285,1.4015978484417022,0.061628760088041086,0.6625091709464417,0.01639708704365289,False
